Campo ID;Nombre fisico del campo;Descripcion del capo;Nombre logico del campo;Tipo de dato;Key;Formato;Formato logico;Mandatory;Nombre fisico de la tabla origen
223435;g_entity_id;Código que permite identificar de manera uní­voca a la entidad financiera en el modelo global. El campo va a estar formado con paí­s y entidad. Una entidad financiera es cualquier entidad o agrupación que tiene como objetivo y fin ofrecer servicios de carácter financiero y que van desde la simple intermediación y asesoramiento al mercado de los seguros o créditos bancarios. El campo está compuesto por paí­s y entidad.;IDENTIFICADOR ENTIDAD FINANCIERA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(6);TRUE;t_kmol_transfer_movements
223436;g_expenses_key_type;Identificador de la clave de gastos en el modelo global. Valores Posibles: - Compartidos - Acuerdo nivel de servicios - Por Cta Beneficiario - Por Cta Ordenante;TIPO DE CLAVE DE GASTOS EN EL MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
223437;g_foreign_transfer_type;Marca utilizada en el modelo global para identificar si la transferencia realizada es nacional o internacional. Según la ubicación geográfica de la cuenta de destino podemos encontrar:  - Transferencias nacionales: Tanto el ordenantente como el beneficiario se encuentran en el mismo Paí­s. - Transferencias internacionales/exteriores: Aquellas en el que el beneficiario se encuentra en otro paí­s diferente al ordenante.;INDICADOR DE TRANSFERENCIA EXTRANJERA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223438;g_frequency_transaction_type;Código del modelo global que permite la identificación del tipo de frecuencia de la transacción.;TIPO FRECUENCIA DE LA TRANSACCION MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223439;g_local_movement_id_type;Tipo de identificador de movimiento local (cuentas, tarjetas, préstamos, etc) en el modelo global. Sirve para distinguir qué información contiene el identificador local del movimiento.;TIPO DE IDENTIFICADOR DE MOVIMIENTO LOCAL MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(2);TRUE;t_kmol_transfer_movements
223440;g_movement_id;Código en el modelo global que permite identificar uní­vocamente el movimiento en un modelo global.;IDENTIFICADOR DE MOVIMIENTO MODELO GLOBAL;string;TRUE;;ALPHANUMERIC(70);TRUE;t_kmol_transfer_movements
223441;g_movement_type;Indicador del tipo de movimiento en el modelo global. Sirve para identificar el producto en el que se origina el movimiento, Por ejemplo: account, card, receipt, transfer,...;INDICADOR TIPO MOVIMIENTO MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(8);TRUE;t_kmol_transfer_movements
223442;g_nominal_currency_id;Identificador de Divisa/Moneda en el modelo global correspondiente al valor que se le asigna a un bien o a un tí­tulo que es proporcionado por un emisor, en formato ISO 4217. Esta divisa, junto con el importe, debe estar expuesto de manera explí­cita en el texto del propio tí­tulo.;IDENTIFICADOR DIVISA IMPORTE NOMINAL MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
223443;g_ordering_corresp_entity_id;Código que permite la identificación de la entidad corresponsal del ordenante en el modelo global. El campo está compuesto por paí­s y entidad.;ID ENTIDAD CORRESPONSAL DEL ORDENANTE GMOD;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kmol_transfer_movements
223444;g_ordering_country_id;Código identificativo en el modelo global del Paí­s del cliente Ordenante de la operación en formato ISO 3166-2.;IDENTIFICADOR PAIS ORDENANTE MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kmol_transfer_movements
223445;g_period_valid_type;Indicador utilizado para indicar si se trata de un periodo válido en el modelo global.;INDICADOR PERIODO VALIDO MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(5);FALSE;t_kmol_transfer_movements
223446;g_swift_id;Código alfanumérico Modelo Global compuesto por 8 u 11 dí­gitos utilizado para identificar al banco receptor en las transferencias internacionales. Según sus siglas, se trata del código SWIFT Society for Woldwide Interbank Financial Telecommunication, o también denominado código BIC Bank Identifier Cod. Se trata de un código creado para aumentar la seguridad al realizar transferencias internacionales, con el fin de eliminar errores, reducir tiempos de espera y evitar costes adicionales.;IDENTIFICADOR MODELO GLOBAL SWIFT;string;FALSE;;ALPHANUMERIC(11);FALSE;t_kmol_transfer_movements
223447;g_swift_message_ind_type;Indicador de si tiene mensaje SWIFT en el modelo global. Posibles valores: Y/N;TIPO INDICADOR MENSAJE SWIFT EN EL MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kmol_transfer_movements
223448;g_total_fees_currency_id;Identificador de divisa en el modelo global del total de las comisiones asociada a la operación realizada en formato ISO 4217.;IDENTIFICADOR DIVISA TOTAL COMISIONES MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
223449;g_transfer_detail_type;Código que permite la identificación del tipo de detalle de transferencia en el modelo global, como por ejemplo: CREDIT / DEBIT;TIPO DETALLE DE LA TRANSFERENCIA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223450;g_transfer_pay_currency_id;Identificador de divisa en el modelo global del importe de pago de la transferencia en formato ISO 4217.;IDENTIFICADOR DE DIVISA DE PAGO DE TRANSFERENCIA GMOD;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
223451;gf_audit_date;Auditoria - Timestamp de inserción/modificación del registro en el objeto (tabla, fichero...);FECHA DE AUDITORIA;timestamp;FALSE;yyyy-MM-dd HH:mm:ss.SSSSSS;TIMESTAMP;TRUE;t_kmol_transfer_movements
223452;gf_audit_operuser_id;Auditoria - Identificador del usuario/proceso que ha realizado la inserción/modificación del registro en el objeto ORIGEN (tabla, fichero...);IDENTIFICADOR USUARIO ORIGEN AUDITORIA;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223453;gf_basic_service_id;Identificador del servicio básico.  Valores posibles: - Traspasos en EUR - Transferencia nacional en EUR - Transferencia internacional - Traspasos internacionales AMEX - Otros;IDENTIFICADOR DE SERVICIO BASICO;decimal(4);FALSE;;DECIMAL(4);FALSE;t_kmol_transfer_movements
223454;gf_benef_account_format_type;Código que permite la identificación del tipo de formato del número de cuenta del beneficiario.;TIPO DE FORMATO DE LA CUENTA DEL BENEFICIARIO;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223455;gf_benef_contract_entity_name;Nombre de la entidad del contrato del beneficiario.;NOMBRE ENTIDAD CONTRATO DEL BENEFICIARIO;string;FALSE;;ALPHANUMERIC(70);FALSE;t_kmol_transfer_movements
223456;gf_benef_corresp_account_id;Código de la cuenta bancaria del corresponsal del beneficiario.;IDENTIFICADOR DE LA CUENTA DEL CORRESPONSAL DEL BENEFICIARIO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kmol_transfer_movements
223457;gf_benef_corresp_entity_name;Nombre de la entidad corresponsal del beneficiario.;NOMBRE DE LA ENTIDAD CORRESPONSAL DEL BENEFICIARIO;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kmol_transfer_movements
223458;gf_benef_phone_id;Identificador del teléfono del beneficiario.;IDENTIFICADOR DEL TELEFONO DEL BENEFICIARIO;string;FALSE;;ALPHANUMERIC(21);FALSE;t_kmol_transfer_movements
223459;gf_benef_transfer_amount;Importe correspondiente al importe de la transferencia para el beneficiario.;IMPORTE DE LA TRANSFERENCIA BENEFICIARIO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
223460;gf_beneficiary_account_id;Código de la cuenta bancaria del beneficiario.;IDENTIFICADOR CUENTA BENEFICIARIO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kmol_transfer_movements
223461;gf_beneficiary_doc_number_id;Código identificador del número de documento de identidad del beneficiario. DESCARGO DE RESPONSABILIDAD: para proteger los datos que pertenecen a otros clientes, esta información quedará parcialmente oculta. Por ejemplo para Espaí±a podrí­a ser la numeración del DNI, NIE, CIF, NIFâ€¦;IDENTIFICADOR NUMERO DOCUMENTO DEL BENEFICIARIO;string;FALSE;;ALPHANUMERIC(35);FALSE;t_kmol_transfer_movements
223462;gf_beneficiary_doc_type_id;Código identificador del tipo de documento identificador del beneficiario.Por ejemplo: - PASAPORTE: identificador, documento pasaporte. - NIF: identificador, documento, número de identificación fiscal. - RESIDENCIAL_PASEO: identificador, documento, residencia. - DNI: identificador, documento de identidad nacional. - RUC: identificador, documento, único, impuesto, registration. - NIT: identificador, documento, número de identificación fiscal. - CURP: población única Registry Code. - INE: National Electoral Institute Code. - SSN: Número de seguridad social. - DL: Número de licencia de conducir. - TIN: Número de identificación fiscal. - Otros;IDENTIFICADOR TIPO DOCUMENTO DEL BENEFICIARIO;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223463;gf_beneficiary_name;Nombre de la persona beneficiaria.;NOMBRE BENEFICIARIO;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kmol_transfer_movements
223464;gf_bizum_benef_alias_desc;Descripción del alias del beneficiario en Bizum en los movimientos inmediatos nacionales.;DESCRIPCION DEL ALIAS DEL BENEFICIARIO DE BIZUM;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kmol_transfer_movements
223465;gf_bizum_payer_alias_desc;Descripción del alias del pagador en Bizum en los movimientos inmediatos nacionales.;DESCRIPCION DEL ALIAS DEL PAGADOR BIZUM;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kmol_transfer_movements
223466;gf_channel_id;Identificador de canal (Ví­a/Medio) por el que se ejecuta la operativa bancaria entre el cliente y la Entidad, así­ como la operativa interna de la Entidad.  Por ejemplo:  - Atención Presencial en Oficina - Atención Presencial mediante Tableta del Gestor - Autoservicio propio y ajeno - TPVs propios y ajenos - Call Center - APP Android - APP Blackberry - Tablet Iphone - Net - Samsung TV - Otros;IDENTIFICADOR CANAL;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223467;gf_channel_means_id;Identificador del medio asociado al canal (canal/medio/servicio) por el que se ejecuta la operativa bancaria entre el cliente y la Entidad, así­ como la operativa interna de la Entidad.  Por ejemplo:  - OFICINA - TPV - MAILING - E-MAIL - OTROS;IDENTIFICADOR DEL MEDIO ASOCIADO AL CANAL;string;FALSE;;ALPHANUMERIC(2);FALSE;t_kmol_transfer_movements
223468;gf_commerce_id;Código interno de la Entidad que permite identificar de manera uní­voca el comercio o establecimiento.;IDENTIFICADOR COMERCIO;string;FALSE;;ALPHANUMERIC(26);FALSE;t_kmol_transfer_movements
223469;gf_commerce_name;Nombre comercial que identifica un establecimiento. Se utiliza para promover el comercio al público y puede estar relacionado con los productos vendidos o ser más abstracto y demostrar la caracterí­stica principal del servicio de la empresa. Esto puede ser el mismo que el nombre legal (especialmente en las pequeí±as empresas o con pocas sucursales).;NOMBRE COMERCIO;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kmol_transfer_movements
223470;gf_cutoff_date;Refleja el momento en el tiempo al que hacen referencia los datos del objeto (tabla, un fichero, etc.) Por ejemplo: - Reflejando el dí­a al que pertenece la información - Reflejando el mes al que pertenece la información mostrando el dí­a de cierre natural de mes;FECHA DE CIERRE;date;TRUE;yyyy-MM-dd;DATE;TRUE;t_kmol_transfer_movements
223471;gf_debit_amount;Monto de los movimines al debe, cargos realizados.;IMPORTE DEL CARGO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
223472;gf_exchange_rate_agreed1_per;Valor de tipo de cambio estipulado entre ambas partes (independientemente del tipo de cambio que haya en ese momento). Con el objetivo de cubrirse sobre la posible apreciación o depreciación de la moneda, los seguros de cambio, permiten determinar por anticipado el precio de compra o venta de la divisa, eliminando cualquier riesgo respecto al valor del coste de la operación, los pagos a realizar o los ingresos a percibir.;PORCENTAJE TIPO CAMBIO PACTADO;decimal(12,9);FALSE;;DECIMAL(12,9);FALSE;t_kmol_transfer_movements
223473;gf_exchange_rate_agreed_per;Valor de tipo de cambio estipulado entre ambas partes (independientemente del tipo de cambio que haya en ese momento). Con el objetivo de cubrirse sobre la posible apreciación o depreciación de la moneda, los seguros de cambio, permiten determinar por anticipado el precio de compra o venta de la divisa, eliminando cualquier riesgo respecto al valor del coste de la operación, los pagos a realizar o los ingresos a percibir.;PORCENTAJE TIPO CAMBIO PACTADO;decimal(12,9);FALSE;;DECIMAL(12,9);FALSE;t_kmol_transfer_movements
223474;gf_fee_iban_id;Identificador IBAN de la cuenta de comisiones. Cuenta en la que el cliente indica que se le cobren las comisiones;IDENTIFICADOR IBAN COMISIONES;string;FALSE;;ALPHANUMERIC(50);FALSE;t_kmol_transfer_movements
223475;gf_freq_trans_period_number;Número de periodos entre la ejecución de una transacción y la siguiente. En función de su valor se determinará la frecuencia de las transacciones.;NUMERO DE PERIODOS CON LA FRECUENCIA DE TRANSACCION;decimal(4);FALSE;;DECIMAL(4);FALSE;t_kmol_transfer_movements
223476;gf_julian_date_number;Fecha expresada en formato juliano.;NUMERO DE FECHA JULIANA;decimal(7);FALSE;;DECIMAL(7);FALSE;t_kmol_transfer_movements
223477;gf_local_movement_id;Código único a nivel local que permite identificar el movimiento de manera uní­voca para un paí­s y entidad fijados.;IDENTIFICADOR LOCAL DE MOVIMIENTO;string;FALSE;;ALPHANUMERIC(62);TRUE;t_kmol_transfer_movements
223478;gf_means_service_id;Identificador del servicio asociado al medio (canal/medio/servicio) por el que se ejecuta la operativa bancaria entre el cliente y la Entidad, así­ como la operativa interna de la Entidad.  Por ejemplo:  - TPV PROPIO - TPV AJENO - TPV GENERICO - IPHONE - IPAD - ANDROID - OTROS;IDENTIFICADOR DEL SERVICIO ASOCIADO AL MEDIO;string;FALSE;;ALPHANUMERIC(4);FALSE;t_kmol_transfer_movements
223479;gf_movement_external_id;Código identificador externo del movimiento;IDENTIFICADOR EXTERNO DEL MOVIMIENTO;string;FALSE;;ALPHANUMERIC(85);FALSE;t_kmol_transfer_movements
223480;gf_mt103_swift_id;Codigo de acuse de mensaje MT103, es el que se enví­a a la entidad beneficiaria;IDENTIFICADOR SWIFT M103;string;FALSE;;ALPHANUMERIC(12);FALSE;t_kmol_transfer_movements
223481;gf_nominal_amount;Cuantí­a correspondiente al importe nominal;IMPORTE NOMINAL;decimal(28,8);FALSE;;DECIMAL(28,8);FALSE;t_kmol_transfer_movements
223482;gf_operation_date;Fecha en la que se realiza la Operativa Bancaria a la que va ligada la operación o movimiento, que no tiene porqué coincidir con la Fecha en la que se hace efectiva (Fecha Valor). Por ejemplo: En una transferencia, la fecha de ejecución corresponderá al momento en el que se ordena, aunque se hará efectiva y es posible que llegue a la cuenta destino horas/dí­as más tarde).;FECHA EJECUCION;date;FALSE;yyyy-MM-dd;DATE;TRUE;t_kmol_transfer_movements
223483;gf_operational_audit_date;Fecha de auditorí­a del sistema origen;FECHA DE AUDITORIA OPERACIONAL;timestamp;FALSE;yyyy-MM-dd HH:mm:ss.SSSSSS;TIMESTAMP;FALSE;t_kmol_transfer_movements
223484;gf_opern_audit_insert_date;Fecha de auditorí­a de alta en el sistema origen;FECHA DE AUDITORIA DE ALTA OPERACIONAL;timestamp;FALSE;yyyy-MM-dd HH:mm:ss.SSSSSS;TIMESTAMP;FALSE;t_kmol_transfer_movements
223485;gf_ord_corresp_entity_name;Nombre de la entidad corresponsal del ordenante.;NOMBRE DE LA ENTIDAD CORRESPONSAL DEL ORDENANTE;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kmol_transfer_movements
223486;gf_ori_account_number_id;Código identificador del número de cuenta del ordenante.;IDENTIFICADOR NUMERO CUENTA DEL ORDENANTE;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kmol_transfer_movements
223487;gf_ori_contract_entity_name;Nombre correspondiente de la entidad del contrato del ordenante;NOMBRE ENTIDAD CONTRATO DEL ORDENANTE;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kmol_transfer_movements
223488;gf_ori_doc_type_id;Código identificador del tipo de documento identificador del ordenante.Por ejemplo: - PASAPORTE: identificador, documento pasaporte. - NIF: identificador, documento, número de identificación fiscal. - RESIDENCIAL_PASEO: identificador, documento, residencia. - DNI: identificador, documento de identidad nacional. - RUC: identificador, documento, único, impuesto, registration. - NIT: identificador, documento, número de identificación fiscal. - CURP: población única Registry Code. - INE: National Electoral Institute Code. - SSN: Número de seguridad social. - DL: Número de licencia de conducir. - TIN: Número de identificación fiscal. - Otros;IDENTIFICADOR TIPO DOCUMENTO DEL ORDENANTE;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223489;gf_ori_format_account_type;Código que permite la identificación del tipo de formato del número de cuenta del ordenante;TIPO FORMATO CUENTA DEL ORDENANTE;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223490;gf_ori_personal_id;Numeración o codificación reflejada en el documento oficial Identificativo del ordenante. Por ejemplo:  - Número de Pasaporte - Número de Tarjeta de Residencia - Número del Documento Nacional de Identidad (DNI) - Número de Identificación Fiscal (NIF) - Número Cédula de Identidad - Otros;IDENTIFICADOR DOCUMENTO OFICIAL IDENTIFICATIVO DEL ORDENANTE;string;FALSE;;ALPHANUMERIC(35);FALSE;t_kmol_transfer_movements
223491;gf_ori_phone_id;Identidificador del número de teléfono del ordenante.;IDENTIFICADOR DEL TELEFONO DEL ORDENANTE;string;FALSE;;ALPHANUMERIC(21);FALSE;t_kmol_transfer_movements
223492;gf_payment_channel_type;Código que permite identificar el canal a través del cuál se realiza la emisión del pago. Por ejemplo: NetCash, OneBank, H2H, ...;TIPO DE CANAL DE PAGO;string;FALSE;;ALPHANUMERIC(16);FALSE;t_kmol_transfer_movements
223493;gf_payment_originator_bic_id;Código correspondiente al código BIC (Bank Identifier Code) / Swift (Society for Worldwide Interbank Financial Telecommunication)del ordenante del pago;IDENTIFICADOR BIC ORDENANTE DEL PAGO;string;FALSE;;ALPHANUMERIC(20);FALSE;t_kmol_transfer_movements
223494;gf_payment_status_type;Cóigo identificador del estado en que se encuentra el pago. Por ejemplo: en borrador, pendiente de firma, firmado parcialmente, pendiente auditor, pagado, borrado lógico, etc;TIPO DE ESTADO DEL PAGO;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223495;gf_period_creation_date;Momento correspondiente a la fecha inicio de periodo;FECHA INICIO PERIODO;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kmol_transfer_movements
223496;gf_period_end_date;Momento correspondiente a la fecha fin de periodo;FECHA FIN PERIODO;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kmol_transfer_movements
223497;gf_period_next_payment_date;Momento correspondiente a la fecha de próximo periodo de pago;FECHA PROXIMO PERIODO DE PAGO;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kmol_transfer_movements
223498;gf_recurrent_transfer_ref_id;Identificador de la referencia de instrucción recurrente o periódica.;IDENTIFICADOR DE REFERENCIA DE TRANSFERENCIA RECURRENTE;string;FALSE;;ALPHANUMERIC(12);FALSE;t_kmol_transfer_movements
223499;gf_total_fees_amount;Importe total de las comisiones asociado a la operación realizada.;IMPORTE TOTAL DE LAS COMISIONES;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
223500;gf_trans_done_person_full_name;Nombre completo (nombre y apellidos) que realiza la transacción.;NOMBRE COMPLETO DE LA PERSONA QUE REALIZA LA TRANSACCION;string;FALSE;;ALPHANUMERIC(80);FALSE;t_kmol_transfer_movements
223501;gf_transaction_comments_desc;Información correspondiente a los comentarios de la transacción, que pueden ser completados por el cliente o la aplicación del sistema;DESCRIPCION COMENTARIOS DE LA TRANSACCION;string;FALSE;;ALPHANUMERIC(140);FALSE;t_kmol_transfer_movements
223502;gf_transaction_reference_id;Identificador de referencia de la transacción. Esta referencia es un número utilizado para rastrear dónde se encuentra el dinero de una transferencia;IDENTIFICADOR REFERENCIA TRANSACCION;string;FALSE;;ALPHANUMERIC(36);FALSE;t_kmol_transfer_movements
223503;gf_transfer_concept_id;Identificador que permite indicar al receptor de la transferencia el concepto por el cual se ha efectuado la misma.  Por ejemplo: Orden de movimiento de fondos, abonos a entidades benéficas, etc.;IDENTIFICADOR CONCEPTO TRANSFERENCIA;string;FALSE;;ALPHANUMERIC(5);FALSE;t_kmol_transfer_movements
223504;gf_transfer_debit_date;Momento en el que la entidad hace efectivo el cargo de la transferencia en la cuenta del ordenante, que no tiene por qué coincidir con la fecha de ejecución de la misma.;FECHA VALOR CARGO TRANSFERENCIA;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kmol_transfer_movements
223505;gf_transfer_hms_date;Hora en la que se realizó la transferencia.;HORA DE TRANSFERENCIA;string;FALSE;;TIME;FALSE;t_kmol_transfer_movements
223506;gf_transfer_payment_amount;Importe del pago de la transferencia. Se compone del nominal y los gastos aplicados si corresponde.;IMPORTE DE PAGO DE LA TRANSFERENCIA;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
223507;gf_transfer_payment_date;Momento en el que la entidad hace efectivo el abono de la transferencia en la cuenta del beneficiario, que no tiene por qué coincidir con la fecha de ejecución de la misma.;FECHA VALOR PAGO TRANSFERENCIA;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kmol_transfer_movements
223508;gf_transfer_priority_type;Tipo de urgencia de la transferencia.;TIPO DE PRIORIDAD DE TRANSFERENCIA;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kmol_transfer_movements
223509;gf_transfer_sequence_id;Código de Secuencia de la transferencia;ID DE SECUENCIA DE TRANSFERENCIA;string;FALSE;;ALPHANUMERIC(6);FALSE;t_kmol_transfer_movements
223510;gf_transfer_type;Codificación del tipo de transferencia. Por ejemplo: Transferencias, Transferencia SEPA, Transferencia SEPA fichero, Transferencia internacional, Cheque, CreditTransfer, otros.;TIPO DE TRANSFERENCIA;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
223511;gf_user_audit_id;Auditoria - Identificador del usuario/proceso que ha realizado la inserción/modificación del registro en el objeto (tabla, fichero...).;IDENTIFICADOR USUARIO AUDITORIA;string;FALSE;;ALPHANUMERIC(50);TRUE;t_kmol_transfer_movements
223512;gf_value_date;Momento en la que se hace efectiva la Operativa Bancaria ejecutada, que no tiene porqué coincidir con la fecha de ejecución. Hace alusión a la fecha valor de la misma. Por ejemplo:  - En una transferencia, la fecha de ejecución corresponderá al momento en el que se ordena el enví­o de la misma, aunque se hará efectiva y es posible que llegue a la cuenta destino horas/dí­as más tarde y por tanto la fecha valor será horas/dí­as más tarde).;FECHA VALOR;date;FALSE;yyyy-MM-dd;DATE;FALSE;t_kmol_transfer_movements
15707102;g_ccy_exchange_bonus_ccy_id;Identificador de la divisa de la bonificación aplicada por realizar cambios de divisa en formato ISO 4217 en el modelo global.;ID DIVISA DE BONIFICACION POR CAMBIO DE DIVISA GMOD;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
15707103;g_ccy_exchange_fee_currency_id;Identificador de la divisa de la comisión aplicada por cambio de divisa en formato ISO 4217 en el modelo global.;IDENTIFICADOR DIVISA DE COMISION POR CAMBIO DE DIVISA GMOD;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
15707104;g_mail_expenses_currency_id;Código identificador en el modelo global de la divisa de importe de gastos de correo en formato ISO 4217.;IDENTIFICADOR DIVISA GASTOS DE CORREO MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
15707105;g_sepa_transaction_ind_type;"Indicador que informa si el movimiento es SEPA (Zona íšnica de Pagos en Euros) en el modelo global. Valores posibles; Y,N.";INDICADOR DE MOVIMIENTO SEPA MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kmol_transfer_movements
15707106;g_source_branch_id;Código identificativo de la Oficina/Sucursal en la cual se origina la operación/contrato/movimiento en el modelo global.;IDENTIFICADOR SUCURSAL ORIGEN MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(10);FALSE;t_kmol_transfer_movements
15707107;g_swift_expenses_currency_id;Identificador de la divisa del importe de gastos swift en formato ISO 4217 en el modelo global.;IDENTIFICADOR DE LA DIVISA DE GASTOS SWIFT MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
15707108;g_telex_expenses_currency_id;Identificador de la divisa del importe de gastos de telex en formato ISO 4217 en el modelo global.;IDENTIFICADOR DE LA DIVISA DE GASTOS DE TELEX MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(3);FALSE;t_kmol_transfer_movements
15707109;g_trans_annulation_ind_type;Indicador que informa si el movimiento está anulado en el modelo global. Valores posibles: Y,N.;INDICADOR DE ANULACION DE MOVIMIENTO MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(1);FALSE;t_kmol_transfer_movements
15707110;g_transaction_settl_branch_id;Identificador de la sucursal donde se liquida la operación en el modelo global.;ID SUCURSAL DE LIQUIDACION DE LA OPERACION MODELO GLOBAL;string;FALSE;;ALPHANUMERIC(10);FALSE;t_kmol_transfer_movements
15707111;gf_ccy_exchange_fee_amount;Importe de la comisión aplicada al cambio de divisa.;IMPORTE DE LA COMISION POR CAMBIO DE DIVISA;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
15707112;gf_exchange_ccy_bonus_amount;Importe de la bonificación aplicada por realizar cambios de divisa.;IMPORTE BONIFICACION POR CAMBIO DE DIVISA;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
15707113;gf_mail_expenses_amount;Cuantí­a cobrada al cliente asociada a los gastos de enví­o de cualquier tipo de documentación, extractos bancarios.... que puede enviarle la Entidad.;IMPORTE GASTOS CORREO;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
15707114;gf_swift_expenses_amount;Cuantí­a correspondiente al importe de gastos swift;IMPORTE GASTOS SWIFT;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
15707115;gf_telex_expenses_amount;Importe de gastos de telex.;IMPORTE GASTOS TELEX;decimal(26,6);FALSE;;DECIMAL(26,6);FALSE;t_kmol_transfer_movements
17000648;gf_return_rejection_reason_id;Indicador que permite identificar el motivo por el cual se ha realizado la devolución del objeto de la operación realizada con la Entidad. Por ejemplo: - En el caso de Recibos Domiciliados, se tratra del motivo por el cual se desví­a de la ejecución normal tras el abono en cuenta y tienen su origen en el deudor o en su entidad. Un Recibo Domiciliado podrá ser devuelto/cargado siempre que se encuentre dentro del plazo de devolución. - En el caso de Transferencias, el motivo de la devolución puede ser debido por ejemplo a un error en la cuantí­a de la transferencia, error en el destionatario, etc... - Otros;IDENTIFICADOR MOTIVO DE DEVOLUCION;string;FALSE;;ALPHANUMERIC(8);FALSE;t_kmol_transfer_movements
17000649;gf_end_to_end_trans_id;Identificador asignado por la parte iniciadora para identificar inequí­vocamente la transacción. Este identificador es pasado, sin cambios, a través de toda la cadena, end-to-end.;IDENTIFICADOR TRANSACCION END TO END;string;FALSE;;ALPHANUMERIC(40);FALSE;t_kmol_transfer_movements
18028447;gf_last_ordenant_id;Identificador correspondiente al último ordenante.;IDENTIFICADOR DE ULTIMO ORDENANTE;string;FALSE;;ALPHANUMERIC(110);FALSE;t_kmol_transfer_movements
18028448;gf_beneficiary_reference_id;Código identificador de la Referencia del beneficiario;IDENTIFICADOR REFERENCIA DEL BENEFICIARO;string;FALSE;;ALPHANUMERIC(35);FALSE;t_kmol_transfer_movements
18028449;gf_last_beneficiary_id;Identificador del último beneficiario que interviene en la transacción;IDENTIFICADOR DEL ULTIMO BENEFICIARIO;string;FALSE;;ALPHANUMERIC(110);FALSE;t_kmol_transfer_movements
